Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2020-04-24T15:59:00Z,NKE,88.100224512,-1,Market,Filled,-88.100224512, 
2020-04-24T16:29:00Z,NKE,88.08027428,1,Market,Filled,88.08027428, 
2020-04-24T16:50:47Z,NKE,88.120174744,1,Market,Filled,88.120174744, 
2020-04-24T16:51:22Z,AAPL,279.862438248,-1,Market,Filled,-279.862438248, 
2020-04-24T17:03:00Z,NKE,87.960572888,1,Market,Filled,87.960572888, 
2020-04-24T18:01:00Z,NKE,88.47927892,-1,Market,Filled,-88.47927892, 
2020-04-24T18:27:57Z,NKE,88.569054964,-1,Market,Filled,-88.569054964, 
2020-04-24T19:31:30Z,NKE,88.509204268,1,Market,Filled,88.509204268, 
2020-04-24T19:47:00Z,NKE,88.539129616,1,Market,Filled,88.539129616, 
2020-04-24T19:51:26Z,NKE,88.269801484,1,Market,Filled,88.269801484, 
2020-04-24T20:03:00Z,NKE,88.72865682,1,Market On Open,Filled,88.72865682, 
2020-04-27T13:39:00Z,NKE,88.160075208,-2,Market,Filled,-176.320150416, 
2020-04-27T13:49:00Z,AAPL,280.460818488,-1,Market,Filled,-280.460818488, 
2020-04-27T13:49:00Z,NKE,87.401966392,3,Market,Filled,262.205899176, 
2020-04-27T13:52:00Z,NKE,87.252339652,2,Market,Filled,174.504679304, 
2020-04-27T13:54:00Z,AAPL,282.18614818,-1,Market,Filled,-282.18614818, 
2020-04-27T13:54:00Z,NKE,87.122663144,2,Market,Filled,174.245326288, 
2020-04-27T13:59:00Z,NKE,87.646356734,-1,Market,Filled,-87.646356734, 
2020-04-27T14:07:00Z,NKE,87.491742436,1,Market,Filled,87.491742436, 
2020-04-27T14:19:00Z,NKE,87.73114522,-1,Market,Filled,-87.73114522, 
2020-04-27T14:26:00Z,NKE,87.591493596,-1,Market,Filled,-87.591493596, 
2020-04-27T14:43:00Z,NKE,87.691244756,-1,Market,Filled,-87.691244756, 
2020-04-27T14:46:00Z,NKE,87.5316429,-1,Market,Filled,-87.5316429, 
2020-04-27T14:47:00Z,AAPL,280.54060252,1,Market,Filled,280.54060252, 
2020-04-27T15:03:00Z,NKE,88.120174744,-3,Market,Filled,-264.360524232, 
2020-04-27T15:29:00Z,AAPL,282.325770236,1,Market,Filled,282.325770236, 
2020-04-27T15:55:00Z,NKE,88.818432864,-1,Market,Filled,-88.818432864, 
2020-04-27T16:08:00Z,NKE,88.808457748,-1,Market,Filled,-88.808457748, 
2020-04-27T16:22:00Z,NKE,89.037885416,-1,Market,Filled,-89.037885416, 
2020-04-27T17:09:00Z,NKE,89.107711228,-1,Market,Filled,-89.107711228, 
2020-04-27T17:09:00Z,AAPL,280.4907375,1,Market,Filled,280.4907375, 
2020-04-27T17:29:00Z,NKE,89.337138896,-1,Market,Filled,-89.337138896, 
2020-04-27T18:25:00Z,NKE,89.357089128,1,Market,Filled,89.357089128, 
2020-04-27T19:27:00Z,NKE,89.2772882,1,Market,Filled,89.2772882, 
2020-04-27T20:01:36Z,NKE,90.544127932,1,Market On Open,Filled,90.544127932, 
2020-04-28T09:24:52Z,NKE,90.0254219,-793,Market On Open,Filled,-71390.1595667, 
2020-04-28T09:24:52Z,AAPL,284.230614,249,Market On Open,Filled,70773.422886, 
2020-04-28T13:32:50Z,AAPL,284.310398032,1,Market,Filled,284.310398032, 
2020-05-28T21:56:52Z,AAPL,319.23,-501,Market On Open,Filled,-159934.23, 
2020-05-29T20:26:23Z,AAPL,317.86,503,Market On Open,Filled,159883.58, 
2020-05-29T22:10:09Z,AAPL,317.75,-252,Market On Open,Filled,-80073, 
2020-05-29T22:10:09Z,NKE,98.7,812,Market On Open,Filled,80144.4, 
2020-06-01T13:36:29Z,NKE,98.28,1,Market,Filled,98.28, 
2020-06-01T14:43:00Z,NKE,99.33,-1,Market,Filled,-99.33, 
2020-06-01T15:46:00Z,NKE,98.76,1,Market,Filled,98.76, 
2020-06-01T15:53:00Z,NKE,98.74,1,Market,Filled,98.74, 
2020-06-01T16:13:00Z,NKE,99.08,-1,Market,Filled,-99.08, 
2020-06-01T16:28:00Z,NKE,99.31,-1,Market,Filled,-99.31, 
2020-06-01T16:58:52Z,NKE,99.66,-1,Market,Filled,-99.66, 
2020-06-01T17:17:00Z,NKE,99.51,1,Market,Filled,99.51, 
2020-06-01T17:26:56Z,NKE,99.4,1,Market,Filled,99.4, 
2020-06-02T13:54:00Z,NKE,99.49,-1,Market,Filled,-99.49, 
2020-06-02T14:35:47Z,NKE,99.91,-1,Market,Filled,-99.91, 
2020-06-02T15:12:00Z,NKE,99.74,-2,Market,Filled,-199.48, 
2020-06-02T15:12:00Z,AAPL,319.55,1,Market,Filled,319.55, 
2020-06-02T16:14:31Z,NKE,100.14,-1,Market,Filled,-100.14, 
2020-06-02T17:27:00Z,NKE,100.24,1,Market,Filled,100.24, 
2020-06-02T18:03:04Z,NKE,100.72,-1,Market,Filled,-100.72, 
2020-06-02T20:06:34Z,NKE,101.97,1,Market On Open,Filled,101.97, 
2020-06-03T13:37:00Z,NKE,101.27,-2,Market,Filled,-202.54, 
2020-06-03T13:43:00Z,AAPL,323.94,1,Market,Filled,323.94, 
2020-06-03T14:04:54Z,NKE,102,-1,Market,Filled,-102, 
2020-06-03T14:11:29Z,NKE,102.16,-1,Market,Filled,-102.16, 
2020-06-03T14:14:00Z,NKE,102.41,-2,Market,Filled,-204.82, 
2020-06-03T14:14:00Z,AAPL,323.19,1,Market,Filled,323.19, 
2020-06-03T14:33:16Z,NKE,102.8,-1,Market,Filled,-102.8, 
2020-06-03T14:36:00Z,NKE,102.66,-802,Market,Filled,-82333.32, 
2020-06-03T14:36:00Z,AAPL,323.93,254,Market,Filled,82278.22, 
2020-06-12T00:33:22Z,AAPL,344.6,-253,Market On Open,Filled,-87183.8, 
2020-06-12T00:33:22Z,NKE,97.82,896,Market On Open,Filled,87646.72, 
2020-06-12T13:36:42Z,AAPL,345.06,-2,Market,Filled,-690.12, 
2020-06-12T13:36:42Z,NKE,96.81,5,Market,Filled,484.05, 
2020-06-12T13:45:00Z,NKE,97.16,2,Market,Filled,194.32, 
2020-06-12T14:04:00Z,NKE,97.1,-1,Market,Filled,-97.1, 
2020-06-12T14:18:58Z,NKE,96.69,-1,Market,Filled,-96.69, 
2020-06-12T14:20:00Z,NKE,96.6,-1,Market,Filled,-96.6, 
2020-06-12T14:41:37Z,NKE,96.54,-3,Market,Filled,-289.62, 
2020-06-12T14:41:37Z,AAPL,340.73,1,Market,Filled,340.73, 
2020-06-12T15:30:45Z,NKE,95.355,1,Market,Filled,95.355, 
2020-06-12T15:50:00Z,NKE,96.08,1,Market,Filled,96.08, 
2020-06-12T16:11:00Z,NKE,96.69,-1,Market,Filled,-96.69, 
2020-06-12T16:20:00Z,NKE,96.7,1,Market,Filled,96.7, 
2020-06-12T16:49:00Z,NKE,95.8,-1,Market,Filled,-95.8, 
2020-06-12T17:13:00Z,NKE,95.83,-1,Market,Filled,-95.83, 
2020-06-12T17:55:00Z,NKE,95.19,-1,Market,Filled,-95.19, 
2020-06-12T18:38:00Z,NKE,95.82,1,Market,Filled,95.82, 
2020-06-12T19:01:00Z,AAPL,339.19,-254,Market,Filled,-86154.26, 
2020-06-12T19:01:00Z,NKE,95.91,897,Market,Filled,86031.27, 
2020-06-13T01:06:53Z,NKE,93.56,-1794,Market On Open,Filled,-167846.64, 
2020-06-13T11:58:35Z,AAPL,333.29,511,Market On Open,Filled,170311.19, 
2020-06-15T13:31:00Z,AAPL,334.64,-7,Market,Filled,-2342.48, 
2020-06-17T19:13:12Z,AAPL,353.31,-252,Market,Filled,-89034.12, 
2020-06-17T19:13:12Z,NKE,99.49,894,Market,Filled,88944.06, 
2020-06-18T13:35:00Z,AAPL,352.2,-1,Market,Filled,-352.2, 
2020-06-18T13:35:00Z,NKE,98.15,5,Market,Filled,490.75, 
2020-06-18T13:48:00Z,NKE,98.47,-1,Market,Filled,-98.47, 
2020-06-18T14:06:35Z,NKE,98.66,-1,Market,Filled,-98.66, 
2020-06-18T14:18:00Z,NKE,98.78,-1,Market,Filled,-98.78, 
2020-06-18T14:38:00Z,NKE,99.11,-2,Market,Filled,-198.22, 
2020-06-18T14:38:00Z,AAPL,351.71,1,Market,Filled,351.71, 
2020-06-18T15:10:00Z,NKE,99.11,1,Market,Filled,99.11, 
2020-06-18T16:56:00Z,NKE,99.27,-1,Market,Filled,-99.27, 
2020-06-18T18:55:31Z,NKE,98.65,1,Market,Filled,98.65, 
2020-06-18T19:45:03Z,NKE,98.34,1,Market,Filled,98.34, 
2020-06-18T19:52:16Z,NKE,98.21,1,Market,Filled,98.21, 
2020-06-19T14:04:58Z,AAPL,354.82,-1,Market,Filled,-354.82, 
2020-06-19T14:04:58Z,NKE,99.03,1,Market,Filled,99.03, 
2020-06-19T14:13:10Z,NKE,98.81,2,Market,Filled,197.62, 
2020-06-19T14:48:20Z,NKE,98.58,-1,Market,Filled,-98.58, 
2020-06-19T14:54:59Z,NKE,98.47,1,Market,Filled,98.47, 
2020-06-19T15:09:02Z,AAPL,354.62,-1,Market,Filled,-354.62, 
2020-06-19T15:09:02Z,NKE,98.16,2,Market,Filled,196.32, 
2020-06-19T15:45:35Z,NKE,98.1,-1,Market,Filled,-98.1, 
2020-06-19T15:57:20Z,NKE,98.29,-1,Market,Filled,-98.29, 
2020-06-19T18:21:32Z,NKE,96.61,-1,Market,Filled,-96.61, 
2020-06-19T18:35:00Z,NKE,96.865,-1,Market,Filled,-96.865, 
2020-06-19T18:40:00Z,AAPL,346.94,1,Market,Filled,346.94, 
2020-06-19T18:47:25Z,NKE,97.14,-1,Market,Filled,-97.14, 
2020-06-19T19:17:56Z,NKE,97.35,1,Market,Filled,97.35, 
2020-06-19T19:38:00Z,NKE,96.76,1,Market,Filled,96.76, 
2020-06-19T19:46:00Z,AAPL,348.65,-1,Market,Filled,-348.65, 
2020-06-19T19:46:00Z,NKE,96.63,2,Market,Filled,193.26, 
2020-06-19T19:53:00Z,NKE,96.38,2,Market,Filled,192.76, 
2020-06-19T19:57:49Z,NKE,96.27,1,Market,Filled,96.27, 
2020-06-19T20:01:27Z,AAPL,351.3,-1,Market On Open,Filled,-351.3, 
2020-06-19T20:01:27Z,NKE,97.14,2,Market On Open,Filled,194.28, 
2020-06-22T13:37:24Z,NKE,96.73,1,Market,Filled,96.73, 
2020-06-22T13:39:25Z,AAPL,353.26,-1,Market,Filled,-353.26, 
2020-06-22T13:39:25Z,NKE,96.46,1,Market,Filled,96.46, 
2020-06-22T13:54:00Z,NKE,96.71,1,Market,Filled,96.71, 
2020-06-22T14:01:00Z,NKE,96.49,1,Market,Filled,96.49, 
2020-06-22T14:09:00Z,NKE,96.88,-1,Market,Filled,-96.88, 
2020-06-22T14:31:00Z,NKE,97.08,-1,Market,Filled,-97.08, 
2020-06-22T15:06:00Z,NKE,97.26,-2,Market,Filled,-194.52, 
2020-06-22T16:28:48Z,NKE,98.35,-1,Market,Filled,-98.35, 
2020-06-22T16:28:48Z,AAPL,357.33,1,Market,Filled,357.33, 
2020-06-22T16:42:00Z,NKE,98.47,-1,Market,Filled,-98.47, 
2020-06-22T16:48:00Z,NKE,98.665,-1,Market,Filled,-98.665, 
2020-06-22T17:06:00Z,NKE,98.91,-1,Market,Filled,-98.91, 
2020-06-22T18:03:00Z,NKE,98.5,1,Market,Filled,98.5, 
2020-06-22T19:44:55Z,NKE,99.19,-1,Market,Filled,-99.19, 
2020-06-22T20:03:07Z,NKE,101.01,-902,Market On Open,Filled,-91111.02, 
2020-06-22T20:03:07Z,AAPL,364,250,Market On Open,Filled,91000, 
2020-06-23T13:38:00Z,AAPL,363.18,1,Market,Filled,363.18, 
2020-06-30T14:04:00Z,AAPL,364.4,-500,Market,Filled,-182200, 
2020-06-30T17:48:28Z,AAPL,362.87,502,Market,Filled,182160.74, 
2020-07-02T21:13:46Z,AAPL,369.95,-502,Market On Open,Filled,-185714.9, 
2020-07-03T08:11:35Z,AAPL,370,502,Market On Open,Filled,185740, 
2020-07-09T04:07:00Z,AAPL,385.01,-502,Market On Open,Filled,-193275.02, 
2020-07-09T16:12:53Z,AAPL,382.78,505,Market,Filled,193303.9, 
2020-07-16T22:11:49Z,AAPL,387.5,-505,Market On Open,Filled,-195687.5, 
2020-07-17T11:19:20Z,AAPL,387.95,505,Market On Open,Filled,195914.75, 
2020-07-19T07:52:51Z,AAPL,385.54,-252,Market On Open,Filled,-97156.08, 
2020-07-19T07:52:51Z,NKE,95.63,1008,Market On Open,Filled,96395.04, 
2020-07-20T13:31:00Z,NKE,95.63,8,Market,Filled,765.04, 
2020-07-20T13:44:00Z,NKE,95.86,-1,Market,Filled,-95.86, 
2020-07-20T13:51:00Z,NKE,95.48,2,Market,Filled,190.96, 
2020-07-20T13:53:33Z,AAPL,385,-1,Market,Filled,-385, 
2020-07-20T14:00:00Z,NKE,95.28,1,Market,Filled,95.28, 
2020-07-20T14:09:00Z,NKE,95.37,1,Market,Filled,95.37, 
2020-07-20T14:18:00Z,NKE,95.37,2,Market,Filled,190.74, 
2020-07-20T14:26:00Z,NKE,95.575,-1,Market,Filled,-95.575, 
2020-07-20T14:40:00Z,NKE,95.82,-1,Market,Filled,-95.82, 
2020-07-20T15:17:00Z,NKE,95.96,1,Market,Filled,95.96, 
2020-07-20T15:30:00Z,NKE,96.23,-1,Market,Filled,-96.23, 
2020-07-20T15:42:00Z,NKE,96.05,1,Market,Filled,96.05, 
2020-07-20T16:09:57Z,NKE,96.13,-1,Market,Filled,-96.13, 
2020-07-20T16:53:00Z,NKE,96.12,1,Market,Filled,96.12, 
2020-07-20T17:38:59Z,NKE,96.21,-1,Market,Filled,-96.21, 
2020-07-20T18:06:00Z,NKE,96.24,1,Market,Filled,96.24, 
2020-07-20T18:29:00Z,NKE,96.06,1,Market,Filled,96.06, 
2020-07-20T18:35:00Z,AAPL,390.87,-1,Market,Filled,-390.87, 
2020-07-20T19:03:00Z,NKE,95.95,1,Market,Filled,95.95, 
2020-07-20T19:17:00Z,NKE,95.87,1,Market,Filled,95.87, 
2020-07-20T19:29:26Z,NKE,95.9,1,Market,Filled,95.9, 
2020-07-20T19:37:00Z,NKE,95.91,1,Market,Filled,95.91, 
2020-07-20T19:48:52Z,AAPL,393.15,-1,Market,Filled,-393.15, 
2020-07-20T20:02:29Z,NKE,97,1,Market On Open,Filled,97, 
2020-07-21T13:36:00Z,NKE,96.56,-3,Market,Filled,-289.68, 
2020-07-21T13:52:00Z,NKE,96.8,-2,Market,Filled,-193.6, 
2020-07-21T13:52:00Z,AAPL,393.27,1,Market,Filled,393.27, 
2020-07-21T14:04:57Z,NKE,97.21,-1,Market,Filled,-97.21, 
2020-07-21T14:06:00Z,NKE,97.44,-2,Market,Filled,-194.88, 
2020-07-21T14:12:55Z,NKE,97.51,-1,Market,Filled,-97.51, 
2020-07-21T14:12:55Z,AAPL,393.35,1,Market,Filled,393.35, 
2020-07-21T14:22:00Z,NKE,97.46,1,Market,Filled,97.46, 
2020-07-21T14:46:00Z,NKE,97.22,-1,Market,Filled,-97.22, 
2020-07-21T15:16:53Z,NKE,98.11,-5,Market,Filled,-490.55, 
2020-07-21T15:16:53Z,AAPL,391.86,1,Market,Filled,391.86, 
2020-07-21T15:18:20Z,NKE,98.26,-1,Market,Filled,-98.26, 
2020-07-21T15:35:41Z,NKE,98.58,-1,Market,Filled,-98.58, 
2020-07-21T15:35:41Z,AAPL,391.66,1,Market,Filled,391.66, 
2020-07-21T15:42:01Z,NKE,98.55,-1,Market,Filled,-98.55, 
2020-07-21T15:47:00Z,NKE,98.63,-1,Market,Filled,-98.63, 
2020-07-21T16:10:00Z,NKE,98.49,-1,Market,Filled,-98.49, 
2020-07-21T16:56:00Z,NKE,98.72,-1,Market,Filled,-98.72, 
2020-07-21T17:48:00Z,NKE,98.81,1,Market,Filled,98.81, 
2020-07-21T18:13:00Z,NKE,98.97,1,Market,Filled,98.97, 
2020-07-21T19:06:00Z,NKE,98.81,-1,Market,Filled,-98.81, 
2020-07-21T20:27:39Z,NKE,97.76,-1,Market On Open,Filled,-97.76, 
2020-07-22T10:21:38Z,AAPL,386.66,-254,Market On Open,Filled,-98211.64, 
2020-07-22T10:21:38Z,NKE,98.4,1004,Market On Open,Filled,98793.6, 
2020-07-22T11:10:13Z,NKE,97.76,-1004,Market On Open,Filled,-98151.04, 
2020-07-22T11:10:13Z,AAPL,386.93,254,Market On Open,Filled,98280.22, 
2020-07-22T13:36:16Z,NKE,98.28,-3,Market,Filled,-294.84, 
2020-07-22T13:38:51Z,NKE,98.55,-3,Market,Filled,-295.65, 
2020-07-22T13:48:42Z,NKE,98.52,1,Market,Filled,98.52, 
2020-07-22T13:52:51Z,NKE,98.51,2,Market,Filled,197.02, 
2020-07-22T13:57:27Z,NKE,98.58,1,Market,Filled,98.58, 
2020-07-22T14:24:04Z,NKE,98.96,-2,Market,Filled,-197.92, 
2020-07-22T15:18:28Z,NKE,98.43,-1,Market,Filled,-98.43, 
2020-07-22T15:36:00Z,NKE,98.55,1,Market,Filled,98.55, 
2020-07-22T16:12:25Z,NKE,98.36,1,Market,Filled,98.36, 
2020-07-22T16:32:11Z,NKE,98.43,-1,Market,Filled,-98.43, 
2020-07-22T18:39:36Z,NKE,98.01,1,Market,Filled,98.01, 
2020-07-22T18:52:10Z,NKE,98.2,-1,Market,Filled,-98.2, 
2020-07-22T19:58:51Z,NKE,98.91,-1,Market,Filled,-98.91, 
2020-07-23T13:31:00Z,NKE,98.35,-1,Market,Filled,-98.35, 
2020-07-23T13:37:00Z,NKE,99.44,-4,Market,Filled,-397.76, 
2020-07-23T13:37:00Z,AAPL,387.19,1,Market,Filled,387.19, 
2020-07-23T13:39:00Z,NKE,99.54,-1,Market,Filled,-99.54, 
2020-07-23T13:53:00Z,NKE,99.82,-1,Market,Filled,-99.82, 
2020-07-23T13:53:00Z,AAPL,387.11,1,Market,Filled,387.11, 
2020-07-23T14:00:00Z,NKE,99.86,-1,Market,Filled,-99.86, 
2020-07-23T14:08:00Z,NKE,99.86,-1,Market,Filled,-99.86, 
2020-07-23T14:14:00Z,NKE,99.74,-1,Market,Filled,-99.74, 
2020-07-23T14:47:00Z,NKE,99.91,-1,Market,Filled,-99.91, 
2020-07-23T14:47:00Z,AAPL,384.48,1,Market,Filled,384.48, 
2020-07-23T15:13:00Z,NKE,99.71,-1,Market,Filled,-99.71, 
2020-07-23T15:41:00Z,NKE,99.87,-1,Market,Filled,-99.87, 
2020-07-23T16:01:00Z,NKE,100.11,-2,Market,Filled,-200.22, 
2020-07-23T16:01:00Z,AAPL,382.16,1,Market,Filled,382.16, 
2020-07-23T16:05:00Z,NKE,99.88,-1,Market,Filled,-99.88, 
2020-07-23T16:33:00Z,NKE,99.75,-1,Market,Filled,-99.75, 
2020-07-23T16:40:00Z,NKE,99.58,-2,Market,Filled,-199.16, 
2020-07-23T16:40:00Z,AAPL,377.37,1,Market,Filled,377.37, 
2020-07-23T16:50:00Z,NKE,99.56,1,Market,Filled,99.56, 
2020-07-23T17:02:00Z,NKE,99.16,2,Market,Filled,198.32, 
2020-07-23T17:10:00Z,AAPL,379.53,-1,Market,Filled,-379.53, 
2020-07-23T17:10:00Z,NKE,99.17,1,Market,Filled,99.17, 
2020-07-23T17:24:00Z,NKE,98.97,-1,Market,Filled,-98.97, 
2020-07-23T17:32:00Z,NKE,98.92,1,Market,Filled,98.92, 
2020-07-23T17:37:30Z,NKE,98.82,-1,Market,Filled,-98.82, 
2020-07-23T17:44:13Z,NKE,98.48,-2,Market,Filled,-196.96, 
2020-07-23T17:48:00Z,NKE,98.57,1,Market,Filled,98.57, 
2020-07-23T18:00:00Z,NKE,98.42,-1,Market,Filled,-98.42, 
2020-07-23T18:10:30Z,NKE,98.24,-2,Market,Filled,-196.48, 
2020-07-23T18:10:30Z,AAPL,371.18,1,Market,Filled,371.18, 
2020-07-23T18:16:54Z,NKE,97.89,-1,Market,Filled,-97.89, 
2020-07-23T18:23:27Z,NKE,98.05,1,Market,Filled,98.05, 
2020-07-23T19:12:17Z,NKE,97.96,-3,Market,Filled,-293.88, 
2020-07-23T19:12:17Z,AAPL,368.28,1,Market,Filled,368.28, 
2020-07-23T19:18:33Z,NKE,98.23,1,Market,Filled,98.23, 
2020-07-23T19:46:59Z,NKE,98.25,1,Market,Filled,98.25, 
2020-07-24T17:16:00Z,NKE,98.43,-7,Market,Filled,-689.01, 
2020-07-24T17:16:00Z,AAPL,365.93,1,Market,Filled,365.93, 
2020-07-24T17:38:00Z,NKE,98.57,1,Market,Filled,98.57, 
2020-07-24T17:40:00Z,NKE,98.49,1,Market,Filled,98.49, 
2020-07-24T17:44:57Z,NKE,98.5,1,Market,Filled,98.5, 
2020-07-24T17:50:00Z,NKE,98.71,1,Market,Filled,98.71, 
2020-07-24T18:24:00Z,NKE,98.77,-1,Market,Filled,-98.77, 
2020-07-24T19:17:00Z,NKE,98.76,1,Market,Filled,98.76, 
2020-07-24T20:11:46Z,AAPL,374.64,-1,Market On Open,Filled,-374.64, 
2020-07-24T20:11:46Z,NKE,96.96,1,Market On Open,Filled,96.96, 
2020-07-27T13:37:14Z,AAPL,377.73,-3,Market,Filled,-1133.19, 
2020-07-27T13:37:14Z,NKE,97.51,14,Market,Filled,1365.14, 
2020-07-27T13:56:12Z,NKE,97.94,-1,Market,Filled,-97.94, 
2020-07-27T14:04:59Z,NKE,97.66,2,Market,Filled,195.32, 
2020-07-27T14:10:04Z,NKE,97.66,-2,Market,Filled,-195.32, 
2020-07-27T14:15:25Z,NKE,97.77,-1,Market,Filled,-97.77, 
2020-07-27T14:26:23Z,NKE,98.19,-1,Market,Filled,-98.19, 
2020-07-27T14:36:00Z,NKE,98.16,-1,Market,Filled,-98.16, 
2020-07-27T14:47:37Z,NKE,98.24,1,Market,Filled,98.24, 
2020-07-27T14:51:27Z,NKE,98.31,-1,Market,Filled,-98.31, 
2020-07-27T15:58:00Z,NKE,97.76,1,Market,Filled,97.76, 
2020-07-27T17:27:58Z,NKE,97.73,2,Market,Filled,195.46, 
2020-07-27T17:53:00Z,NKE,97.6,1,Market,Filled,97.6, 
2020-07-27T18:06:07Z,AAPL,378.67,-1,Market,Filled,-378.67, 
2020-07-27T18:06:07Z,NKE,97.37,2,Market,Filled,194.74, 
2020-07-27T19:52:00Z,NKE,97.21,1,Market,Filled,97.21, 
2020-07-28T13:38:00Z,NKE,96.84,-2,Market,Filled,-193.68, 
2020-07-28T13:48:16Z,NKE,96.65,1,Market,Filled,96.65, 
2020-07-28T13:52:00Z,NKE,96.57,-1,Market,Filled,-96.57, 
2020-07-28T14:05:00Z,NKE,97,-1,Market,Filled,-97, 
2020-07-28T14:11:00Z,NKE,97.14,-1,Market,Filled,-97.14, 
2020-07-28T14:18:00Z,NKE,97.2,-1,Market,Filled,-97.2, 
2020-07-28T14:19:00Z,AAPL,374.24,1,Market,Filled,374.24, 
2020-07-28T14:27:00Z,NKE,96.85,2,Market,Filled,193.7, 
2020-07-28T14:38:00Z,NKE,96.9,-1,Market,Filled,-96.9, 
2020-07-28T14:48:00Z,AAPL,375.12,-1,Market,Filled,-375.12, 
2020-07-28T14:48:00Z,NKE,96.51,3,Market,Filled,289.53, 
2020-07-28T15:40:08Z,NKE,96.99,-1,Market,Filled,-96.99, 
2020-07-28T15:48:20Z,NKE,96.96,-1,Market,Filled,-96.96, 
2020-07-28T16:16:55Z,NKE,96.81,1,Market,Filled,96.81, 
2020-07-28T17:36:57Z,NKE,96.86,1,Market,Filled,96.86, 
2020-07-28T17:38:49Z,NKE,96.77,1,Market,Filled,96.77, 
2020-07-28T17:46:44Z,NKE,96.66,1,Market,Filled,96.66, 
2020-07-28T18:12:25Z,NKE,96.82,-1,Market,Filled,-96.82, 
2020-07-28T19:08:43Z,NKE,96.65,-1,Market,Filled,-96.65, 
2020-07-28T20:04:28Z,NKE,96.1,-1,Market On Open,Filled,-96.1, 
2020-07-29T14:05:25Z,NKE,97.27,1,Market,Filled,97.27, 
2020-07-29T15:39:00Z,NKE,97.06,1,Market,Filled,97.06, 
2020-07-29T16:10:00Z,NKE,96.9,-1,Market,Filled,-96.9, 
2020-07-29T16:17:00Z,NKE,96.88,1,Market,Filled,96.88, 
2020-07-29T17:25:00Z,NKE,96.64,1,Market,Filled,96.64, 
2020-07-29T18:13:00Z,AAPL,378.25,-1,Market,Filled,-378.25, 
2020-07-29T18:13:00Z,NKE,96.51,2,Market,Filled,193.02, 
2020-07-29T18:35:00Z,NKE,96.68,1,Market,Filled,96.68, 
2020-07-30T13:13:24Z,AAPL,376.73,-255,Market On Open,Filled,-96066.15, 
2020-07-30T13:13:24Z,NKE,96.68,997,Market On Open,Filled,96389.96, 
2020-07-30T13:59:01Z,NKE,95.93,-5,Market,Filled,-479.65, 
2020-07-30T17:28:42Z,NKE,97.09,-995,Market,Filled,-96604.55, 
2020-07-30T17:28:42Z,AAPL,382.94,252,Market,Filled,96500.88, 
2020-07-30T17:35:42Z,NKE,97.05,-2,Market,Filled,-194.1, 
2020-07-30T18:01:15Z,NKE,97.16,1,Market,Filled,97.16, 
2020-07-30T18:42:32Z,NKE,97.11,1,Market,Filled,97.11, 
2020-07-30T19:07:37Z,NKE,96.68,1,Market,Filled,96.68, 
2020-07-30T21:10:59Z,NKE,97,2,Market On Open,Filled,194, 
2020-07-31T13:31:40Z,AAPL,409.66,-8,Market,Filled,-3277.28, 
2020-07-31T13:31:40Z,NKE,96.91,32,Market,Filled,3101.12, 
2020-07-31T13:32:21Z,NKE,97,-1,Market,Filled,-97, 
2020-07-31T13:35:06Z,NKE,97.32,-4,Market,Filled,-389.28, 
2020-07-31T13:35:06Z,AAPL,407.37,1,Market,Filled,407.37, 
2020-07-31T13:37:07Z,NKE,96.99,-1,Market,Filled,-96.99, 
2020-07-31T13:38:01Z,NKE,97.03,-1,Market,Filled,-97.03, 
2020-07-31T13:40:13Z,NKE,96.83,1,Market,Filled,96.83, 
2020-07-31T13:42:38Z,NKE,96.67,4,Market,Filled,386.68, 
2020-07-31T13:47:36Z,AAPL,409.33,-1,Market,Filled,-409.33, 
2020-07-31T13:47:36Z,NKE,96.81,2,Market,Filled,193.62, 
2020-07-31T14:00:00Z,NKE,96.78,1,Market,Filled,96.78, 
2020-07-31T14:12:18Z,NKE,96.43,-2,Market,Filled,-192.86, 
2020-07-31T14:15:36Z,NKE,96.78,-2,Market,Filled,-193.56, 
2020-07-31T14:36:05Z,NKE,96.48,1,Market,Filled,96.48, 
2020-07-31T14:51:34Z,NKE,96.59,2,Market,Filled,193.18, 
2020-07-31T14:59:42Z,NKE,96.55,1,Market,Filled,96.55, 
2020-07-31T15:13:13Z,NKE,96.68,1,Market,Filled,96.68, 
2020-07-31T15:21:21Z,NKE,96.75,1,Market,Filled,96.75, 
2020-07-31T15:34:12Z,AAPL,411.03,-1,Market,Filled,-411.03, 
2020-07-31T15:43:43Z,NKE,96.86,-1,Market,Filled,-96.86, 
2020-07-31T16:06:55Z,NKE,96.58,1,Market,Filled,96.58, 
2020-07-31T16:15:31Z,NKE,96.76,-1,Market,Filled,-96.76, 
2020-07-31T16:23:00Z,NKE,96.68,-1,Market,Filled,-96.68, 
2020-07-31T16:28:38Z,NKE,96.78,1,Market,Filled,96.78, 
2020-07-31T16:36:15Z,NKE,96.53,-1,Market,Filled,-96.53, 
2020-07-31T16:54:11Z,NKE,96.38,1,Market,Filled,96.38, 
2020-07-31T17:21:25Z,NKE,96.52,1,Market,Filled,96.52, 
2020-07-31T17:36:00Z,NKE,96.53,1,Market,Filled,96.53, 
2020-07-31T17:42:00Z,NKE,96.54,1,Market,Filled,96.54, 
2020-07-31T18:34:45Z,NKE,96.71,1,Market,Filled,96.71, 
